12525 3.68 0.0392697 0.197509 1 100 1.27155 2.07479
12559 3.69 0.0392697 0.19751 1 100 1.27125 2.07471
12593 3.7 0.0392697 0.19751 1 100 1.27095 2.07461
12627 3.71 0.0392697 0.197509 1 100 1.27064 2.07451
12661 3.72 0.0392697 0.197509 1 100 1.27034 2.0744
12695 3.73 0.0392697 0.197506 1 100 1.27005 2.07429
12729 3.74 0.0392697 0.197501 1 100 1.26976 2.07417
12763 3.75 0.0392697 0.197498 1 100 1.26947 2.07404
12797 3.76 0.0392697 0.197495 1 100 1.26918 2.0739
12831 3.77 0.0392697 0.197494 1 100 1.2689 2.07376
12865 3.78 0.0392697 0.197491 1 100 1.26863 2.07361
12899 3.79 0.0392697 0.197491 1 100 1.26836 2.07345
12933 3.8 0.0392697 0.197496 1 100 1.2681 2.07328
12967 3.81 0.0392697 0.197502 1 100 1.26779 2.0731
13001 3.82 0.0392697 0.197506 1 100 1.26749 2.07291
13035 3.83 0.0392697 0.197507 1 100 1.26719 2.07272
13069 3.84 0.0392697 0.197509 1 100 1.26689 2.07253
13103 3.85 0.0392698 0.197511 1 100 1.26659 2.07232
13137 3.86 0.0392698 0.197512 1 100 1.26629 2.07211
13171 3.87 0.0392698 0.197511 1 100 1.26599 2.07188
13205 3.88 0.0392697 0.19751 1 100 1.2657 2.07164
13239 3.89 0.0392697 0.19751 1 100 1.26541 2.0714
13273 3.9 0.0392697 0.197511 1 100 1.26513 2.07116
13307 3.91 0.0392697 0.197509 1 100 1.26484 2.07091
13341 3.92 0.0392697 0.197509 1 100 1.26455 2.07066
13375 3.93 0.0392697 0.197508 1 100 1.26427 2.07041
13409 3.94 0.0392697 0.197509 1 100 1.264 2.07015
13443 3.95 0.0392697 0.197511 1 100 1.26375 2.0699
13477 3.96 0.0392697 0.197513 1 100 1.26349 2.06965
13511 3.97 0.0392697 0.197515 1 100 1.26321 2.0694
13545 3.98 0.0392697 0.197514 1 100 1.26293 2.06914
13579 3.99 0.0392697 0.197516 1 100 1.26265 2.06888
13613 4 0.0392697 0.197514 1 100 1.26237 2.06862
13647 4.01 0.0392697 0.197513 1 100 1.2621 2.06836
13681 4.02 0.0392697 0.19751 1 100 1.26182 2.0681
13715 4.03 0.0392697 0.197508 1 100 1.26155 2.06783
13749 4.04 0.0392697 0.197509 1 100 1.26129 2.06756
13783 4.05 0.0392697 0.197507 1 100 1.26102 2.06728
13817 4.06 0.0392697 0.197505 1 100 1.26076 2.06701
13851 4.07 0.0392697 0.197506 1 100 1.26049 2.06674
13885 4.08 0.0392697 0.197505 1 100 1.26023 2.06646
13919 4.09 0.0392697 0.197506 1 100 1.25997 2.06619
13953 4.1 0.0392697 0.197509 1 100 1.25971 2.06592
13987 4.11 0.0392697 0.197509 1 100 1.25945 2.06564
14021 4.12 0.0392697 0.197508 1 100 1.2592 2.06536
14055 4.13 0.0392697 0.197507 1 100 1.25895 2.06509
14089 4.14 0.0392697 0.197507 1 100 1.2587 2.06481
14123 4.15 0.0392697 0.197508 1 100 1.25845 2.06453
14157 4.16 0.0392697 0.197507 1 100 1.2582 2.06424
14191 4.17 0.0392697 0.197506 1 100 1.25795 2.06396
14225 4.18 0.0392697 0.197506 1 100 1.25771 2.06368
14259 4.19 0.0392697 0.197506 1 100 1.25746 2.0634
14293 4.2 0.0392697 0.197506 1 100 1.25722 2.06312
14327 4.21 0.0392697 0.197507 1 100 1.25697 2.06283
14361 4.22 0.0392697 0.197511 1 100 1.25673 2.06255
14395 4.23 0.0392697 0.197512 1 100 1.25649 2.06228
14429 4.24 0.0392697 0.197512 1 100 1.25626 2.062
14463 4.25 0.0392697 0.197511 1 100 1.25604 2.06172
14497 4.26 0.0392697 0.197511 1 100 1.25581 2.06144
14531 4.27 0.0392697 0.197513 1 100 1.25559 2.06116
14565 4.28 0.0392697 0.197514 1 100 1.25537 2.06089
14599 4.29 0.0392697 0.197515 1 100 1.25515 2.06062
14633 4.3 0.0392697 0.197516 1 100 1.25494 2.06035
14667 4.31 0.0392697 0.197517 1 100 1.25473 2.06007
14701 4.32 0.0392697 0.197519 1 100 1.25455 2.05981
14735 4.33 0.0392697 0.19752 1 100 1.25435 2.05954
14769 4.34 0.0392697 0.197521 1 100 1.25415 2.05929
14803 4.35 0.0392697 0.197521 1 100 1.25395 2.05903
14837 4.36 0.0392697 0.19752 1 100 1.25374 2.05878
14871 4.37 0.0392697 0.19752 1 100 1.25354 2.05854
14905 4.38 0.0392697 0.197519 1 100 1.25335 2.05829
14939 4.39 0.0392697 0.197517 1 100 1.25317 2.05805
